emp_no,first_name,last_name,title,from_date,to_date,birth_date
416877,Gio,Orsini,Senior Staff,1993-12-07,9999-01-01,1965-01-02
416877,Gio,Orsini,Staff,1988-12-07,9999-01-01,1965-01-02
417435,Bouchung,Zaumen,Senior Staff,1999-01-29,9999-01-01,1965-01-03
416892,Shooichi,Vandervoorde,Engineer,1996-08-16,9999-01-01,1965-01-03
418239,Josyula,Motley,Senior Engineer,1992-09-05,9999-01-01,1965-01-03
418247,Oscar,Oppitz,Senior Staff,2001-06-29,9999-01-01,1965-01-08
418247,Oscar,Oppitz,Staff,1995-06-30,9999-01-01,1965-01-08
418298,Arvin,Pusterhofer,Engineer,1995-03-02,9999-01-01,1965-01-08
418380,Kazuhiko,Gornas,Senior Engineer,1993-05-20,9999-01-01,1965-01-02
418298,Arvin,Pusterhofer,Senior Engineer,2002-03-02,9999-01-01,1965-01-08
418309,Danel,Petereit,Engineer,1985-02-21,9999-01-01,1965-01-24
418309,Danel,Petereit,Senior Engineer,1994-02-21,9999-01-01,1965-01-24
418606,Michaela,Otillio,Engineer,1994-01-05,9999-01-01,1965-01-11
418717,Arunachalam,Magliocco,Senior Staff,1992-12-22,9999-01-01,1965-01-20
418566,Kazuhide,Snedden,Senior Engineer,1996-06-14,9999-01-01,1965-01-27
418717,Arunachalam,Magliocco,Staff,1987-12-23,9999-01-01,1965-01-20
419953,Ung,Orlowski,Senior Staff,1998-07-22,9999-01-01,1965-01-29
418860,Ymte,Dalton,Senior Staff,1997-11-22,9999-01-01,1965-02-01
418860,Ymte,Dalton,Staff,1992-11-22,9999-01-01,1965-02-01
419099,Heon,Broomell,Staff,1998-05-06,9999-01-01,1965-01-15
419953,Ung,Orlowski,Staff,1991-07-22,9999-01-01,1965-01-29
420476,Mariangiola,Bolsens,Senior Staff,1994-06-15,9999-01-01,1965-01-28
420086,Susuma,Kitsuregawa,Engineer,1985-05-28,9999-01-01,1965-01-27
420086,Susuma,Kitsuregawa,Senior Engineer,1993-05-28,9999-01-01,1965-01-27
420476,Mariangiola,Bolsens,Staff,1985-06-15,9999-01-01,1965-01-28
420557,Mabhin,Eastman,Senior Staff,1994-08-02,9999-01-01,1965-01-06
420694,Frazer,Barbanera,Senior Staff,1991-11-04,9999-01-01,1965-01-19
420694,Frazer,Barbanera,Staff,1986-11-04,9999-01-01,1965-01-19
420557,Mabhin,Eastman,Staff,1989-08-02,9999-01-01,1965-01-06
420877,Khosrow,Erez,Senior Staff,1996-02-11,9999-01-01,1965-01-29
420877,Khosrow,Erez,Staff,1990-02-11,9999-01-01,1965-01-29
421022,Shigeaki,Butner,Senior Staff,1996-07-13,9999-01-01,1965-01-26
420732,Willard,Morrin,Senior Staff,2001-05-27,9999-01-01,1965-01-06
420732,Willard,Morrin,Staff,1996-05-27,9999-01-01,1965-01-06
420759,Raimond,Solovay,Staff,1997-10-03,9999-01-01,1965-01-04
420765,Shawna,Krider,Senior Staff,1997-03-09,9999-01-01,1965-01-17
420765,Shawna,Krider,Staff,1990-03-09,9999-01-01,1965-01-17
421033,Garnik,Randt,Senior Staff,1994-12-23,9999-01-01,1965-01-14
421033,Garnik,Randt,Staff,1989-12-23,9999-01-01,1965-01-14
421074,Zhaofang,Falster,Senior Staff,1999-06-29,9999-01-01,1965-01-07
421074,Zhaofang,Falster,Staff,1994-06-29,9999-01-01,1965-01-07
421312,Mariangiola,Bashian,Engineer,1999-09-18,9999-01-01,1965-01-13
421384,Renny,Bednarek,Senior Staff,1995-06-01,9999-01-01,1965-01-02
421384,Renny,Bednarek,Staff,1987-06-01,9999-01-01,1965-01-02
421755,Shichao,Thiria,Assistant Engineer,1989-01-11,9999-01-01,1965-01-03
421755,Shichao,Thiria,Engineer,1995-01-11,9999-01-01,1965-01-03
421755,Shichao,Thiria,Senior Engineer,2001-01-10,9999-01-01,1965-01-03
423204,Uma,Stranks,Senior Staff,1996-09-12,9999-01-01,1965-01-08
422146,Kenton,Miara,Engineer,1999-05-14,9999-01-01,1965-01-08
422783,Jagoda,Uhrig,Engineer,1995-09-01,9999-01-01,1965-01-18
423038,Takushi,Strehl,Senior Staff,1988-10-04,9999-01-01,1965-01-20
423204,Uma,Stranks,Staff,1991-09-13,9999-01-01,1965-01-08
423208,Joydip,Krone,Engineer,1995-02-08,9999-01-01,1965-01-19
423214,Tsutomu,Tetzlaff,Senior Staff,1993-09-23,9999-01-01,1965-01-31
423327,Constantijn,Lichtman,Senior Staff,2001-06-26,9999-01-01,1965-01-27
423327,Constantijn,Lichtman,Staff,1994-06-26,9999-01-01,1965-01-27
423350,Heping,Monarch,Senior Staff,1993-04-15,9999-01-01,1965-01-04
423350,Heping,Monarch,Staff,1988-04-15,9999-01-01,1965-01-04
423214,Tsutomu,Tetzlaff,Staff,1987-09-24,9999-01-01,1965-01-31
423633,Mariusz,Tokunaga,Senior Engineer,1985-02-11,9999-01-01,1965-01-30
423993,Seshu,Kolvik,Technique Leader,1988-12-09,9999-01-01,1965-01-01
424569,Danco,Luff,Engineer,1997-10-30,9999-01-01,1965-01-14
424584,Kagan,Dredge,Engineer,1994-02-26,9999-01-01,1965-02-01
424584,Kagan,Dredge,Senior Engineer,2000-02-26,9999-01-01,1965-02-01
424685,Changho,Veevers,Senior Staff,1997-03-03,9999-01-01,1965-01-10
424930,Xuejun,Reeker,Senior Staff,1997-11-18,9999-01-01,1965-01-19
424797,Theron,Itschner,Senior Staff,1993-05-16,9999-01-01,1965-01-19
424797,Theron,Itschner,Staff,1985-05-16,9999-01-01,1965-01-19
424805,Jacqueline,Zallocco,Senior Staff,1994-12-17,9999-01-01,1965-01-24
424805,Jacqueline,Zallocco,Staff,1987-12-17,9999-01-01,1965-01-24
424930,Xuejun,Reeker,Staff,1988-11-18,9999-01-01,1965-01-19
424984,Vasilis,Waleschkowski,Engineer,1996-05-26,9999-01-01,1965-01-11
425437,Moni,Staudhammer,Engineer,1999-03-23,9999-01-01,1965-01-03
425535,Alagu,Vieri,Senior Staff,1992-08-22,9999-01-01,1965-01-18
425535,Alagu,Vieri,Staff,1986-08-23,9999-01-01,1965-01-18
425540,Paddy,Zumaque,Senior Staff,1995-11-12,9999-01-01,1965-01-03
425757,Yongdong,Jiang,Senior Staff,1990-10-13,9999-01-01,1965-01-18
425780,Paris,Range,Senior Staff,1997-10-25,9999-01-01,1965-01-15
425875,Jahangir,Kroft,Senior Staff,1995-06-11,9999-01-01,1965-01-19
425875,Jahangir,Kroft,Staff,1990-06-11,9999-01-01,1965-01-19
425780,Paris,Range,Staff,1989-10-25,9999-01-01,1965-01-15
425830,Guther,Conia,Engineer,1999-02-13,9999-01-01,1965-01-30
426153,Shahaf,Luce,Senior Staff,1999-04-06,9999-01-01,1965-01-16
426168,Kaijung,Mateescu,Senior Staff,1992-11-17,9999-01-01,1965-01-10
426168,Kaijung,Mateescu,Staff,1987-11-18,9999-01-01,1965-01-10
426228,Supot,Badache,Engineer,1996-08-17,9999-01-01,1965-01-17
426235,Danco,Rajala,Senior Staff,1996-03-28,9999-01-01,1965-01-31
426235,Danco,Rajala,Staff,1991-03-29,9999-01-01,1965-01-31
426644,Zejun,Broomell,Engineer,1995-01-19,9999-01-01,1965-01-13
426644,Zejun,Broomell,Senior Engineer,2002-01-19,9999-01-01,1965-01-13
426958,Weijing,Viele,Engineer,1985-10-03,9999-01-01,1965-01-19
426706,Karsten,Kawashima,Engineer,1994-03-15,9999-01-01,1965-01-07
426706,Karsten,Kawashima,Senior Engineer,1999-03-15,9999-01-01,1965-01-07
426795,Huican,Lunn,Senior Staff,1991-07-23,9999-01-01,1965-01-07
426795,Huican,Lunn,Staff,1986-07-23,9999-01-01,1965-01-07
426818,Gaurav,Fendler,Senior Staff,1997-02-14,9999-01-01,1965-01-21
426818,Gaurav,Fendler,Staff,1992-02-15,9999-01-01,1965-01-21
426819,Sandeepan,Kulisch,Engineer,1997-05-16,9999-01-01,1965-01-13
426958,Weijing,Viele,Senior Engineer,1993-10-03,9999-01-01,1965-01-19
426824,Gopalakrishnan,Mawatari,Senior Staff,1993-10-29,9999-01-01,1965-01-25
426824,Gopalakrishnan,Mawatari,Staff,1988-10-29,9999-01-01,1965-01-25
427571,Torsten,Ranta,Engineer,1987-12-11,9999-01-01,1965-01-20
427313,Utpal,Kemmerer,Senior Staff,1991-12-04,9999-01-01,1965-01-31
427313,Utpal,Kemmerer,Staff,1986-12-04,9999-01-01,1965-01-31
427320,Mamdouh,Ramamoorthy,Senior Engineer,2000-01-13,9999-01-01,1965-01-13
427332,Feiyu,Hemaspaandra,Staff,1995-06-04,9999-01-01,1965-01-20
427571,Torsten,Ranta,Senior Engineer,1996-12-10,9999-01-01,1965-01-20
427852,Adil,Kieras,Senior Engineer,1992-07-20,9999-01-01,1965-01-02
427776,Jaques,Navazio,Senior Staff,1998-04-03,9999-01-01,1965-01-25
427776,Jaques,Navazio,Staff,1989-04-04,9999-01-01,1965-01-25
427805,Haldun,Compeau,Senior Staff,1997-10-15,9999-01-01,1965-01-21
427823,Jaques,Gecsei,Staff,1999-07-13,9999-01-01,1965-01-18
428160,Jamaludin,Kalorkoti,Senior Staff,2001-07-14,9999-01-01,1965-01-12
428082,Ronghao,Alpin,Senior Staff,2000-09-10,9999-01-01,1965-01-09
428082,Ronghao,Alpin,Staff,1991-09-11,9999-01-01,1965-01-09
428160,Jamaludin,Kalorkoti,Staff,1993-07-14,9999-01-01,1965-01-12
428195,Hatsukazu,Rosca,Senior Staff,1991-10-13,9999-01-01,1965-01-11
428195,Hatsukazu,Rosca,Staff,1986-10-13,9999-01-01,1965-01-11
428219,Ghassan,Androutsos,Senior Staff,1993-12-25,9999-01-01,1965-01-21
428219,Ghassan,Androutsos,Staff,1987-12-26,9999-01-01,1965-01-21
428917,Theron,Billawala,Assistant Engineer,1989-02-17,9999-01-01,1965-01-23
428917,Theron,Billawala,Engineer,1995-02-17,9999-01-01,1965-01-23
428917,Theron,Billawala,Senior Engineer,2001-02-16,9999-01-01,1965-01-23
429231,Kazuyasu,Schmiedel,Senior Staff,1991-09-07,9999-01-01,1965-01-09
429087,Hugh,Senzako,Technique Leader,1992-10-15,9999-01-01,1965-01-27
429231,Kazuyasu,Schmiedel,Staff,1985-09-07,9999-01-01,1965-01-09
429249,Alassane,Wolniewicz,Engineer,1986-10-06,9999-01-01,1965-01-28
429249,Alassane,Wolniewicz,Senior Engineer,1993-10-06,9999-01-01,1965-01-28
429238,Mona,Luck,Senior Staff,1989-05-11,9999-01-01,1965-01-29
429481,Subhada,Emmerich,Engineer,1996-03-06,9999-01-01,1965-01-09
429316,Seshu,Hiraishi,Senior Staff,2001-08-10,9999-01-01,1965-01-08
429316,Seshu,Hiraishi,Staff,1994-08-10,9999-01-01,1965-01-08
429381,Limsoon,Roohalamini,Senior Staff,1992-11-25,9999-01-01,1965-01-06
429381,Limsoon,Roohalamini,Staff,1986-11-26,9999-01-01,1965-01-06
429520,Yongqiao,Francisci,Engineer,1999-12-01,9999-01-01,1965-01-06
429532,Bartek,Vendrig,Senior Staff,1996-11-11,9999-01-01,1965-01-25
429532,Bartek,Vendrig,Staff,1991-11-12,9999-01-01,1965-01-25
429703,Ung,Honglei,Senior Staff,1993-09-02,9999-01-01,1965-01-06
429569,Fumiya,Chappelet,Assistant Engineer,1992-09-03,9999-01-01,1965-01-03
429569,Fumiya,Chappelet,Engineer,1999-09-04,9999-01-01,1965-01-03
429703,Ung,Honglei,Staff,1986-09-02,9999-01-01,1965-01-06
430054,Erzsebet,Setiz,Engineer,1993-06-10,9999-01-01,1965-01-22
430054,Erzsebet,Setiz,Senior Engineer,1998-06-10,9999-01-01,1965-01-22
430891,Khalil,Gien,Senior Engineer,1991-08-06,9999-01-01,1965-01-06
429899,Ranan,Marsiglia,Staff,1999-08-13,9999-01-01,1965-01-30
429954,Renny,Gladwell,Staff,1999-02-27,9999-01-01,1965-01-26
430558,Xiong,Roisin,Engineer,1988-03-01,9999-01-01,1965-01-07
430558,Xiong,Roisin,Senior Engineer,1995-03-02,9999-01-01,1965-01-07
430593,Janalee,Lanzelotte,Senior Staff,1997-12-01,9999-01-01,1965-01-19
430631,Kersti,Marsiglia,Engineer,1994-02-19,9999-01-01,1965-01-17
431576,Masamitsu,Back,Senior Staff,1994-03-25,9999-01-01,1965-01-06
431576,Masamitsu,Back,Staff,1987-03-25,9999-01-01,1965-01-06
431657,Visit,Thiran,Engineer,1986-11-14,9999-01-01,1965-01-31
431657,Visit,Thiran,Senior Engineer,1991-11-14,9999-01-01,1965-01-31
431882,Hideo,Varman,Engineer,1997-06-19,9999-01-01,1965-01-21
431887,Poorav,Ranst,Senior Engineer,1996-06-01,9999-01-01,1965-01-05
432121,Alair,Straney,Senior Staff,1992-11-14,9999-01-01,1965-01-06
432031,Adamantios,Matzat,Senior Staff,1993-02-28,9999-01-01,1965-01-11
432031,Adamantios,Matzat,Staff,1987-03-01,9999-01-01,1965-01-11
432034,Arfst,Uehara,Senior Staff,1993-11-15,9999-01-01,1965-01-24
432121,Alair,Straney,Staff,1986-11-15,9999-01-01,1965-01-06
432399,Nitsan,Nollmann,Engineer,1990-09-10,9999-01-01,1965-01-19
432257,Kwangjo,Hiltgen,Engineer,1998-12-22,9999-01-01,1965-01-20
432261,Arve,Bergere,Engineer,1987-07-28,9999-01-01,1965-01-30
432261,Arve,Bergere,Senior Engineer,1994-07-28,9999-01-01,1965-01-30
432523,Takahiro,Maquelin,Engineer,1997-07-21,9999-01-01,1965-01-21
432665,Flemming,Driscoll,Engineer,1991-06-28,9999-01-01,1965-01-02
432665,Flemming,Driscoll,Senior Engineer,1999-06-28,9999-01-01,1965-01-02
432399,Nitsan,Nollmann,Senior Engineer,1996-09-09,9999-01-01,1965-01-19
433157,Tomofumi,Serna,Staff,1999-10-23,9999-01-01,1965-01-16
432787,Toshiko,Ibel,Senior Engineer,1996-11-23,9999-01-01,1965-01-16
432956,Qunsheng,Birrer,Senior Staff,1994-05-13,9999-01-01,1965-01-25
432956,Qunsheng,Birrer,Staff,1986-05-13,9999-01-01,1965-01-25
433059,Bojan,Montresor,Staff,1995-02-04,9999-01-01,1965-01-02
433438,Keiichiro,Miyakawa,Senior Staff,2000-09-12,9999-01-01,1965-01-06
433260,Make,Olivero,Assistant Engineer,1991-06-01,9999-01-01,1965-02-01
433260,Make,Olivero,Engineer,1998-06-01,9999-01-01,1965-02-01
433438,Keiichiro,Miyakawa,Staff,1993-09-12,9999-01-01,1965-01-06
434845,Takushi,Skogmar,Senior Staff,1991-06-07,9999-01-01,1965-01-11
434936,Sahrah,Rosis,Engineer,1994-06-24,9999-01-01,1965-01-15
434936,Sahrah,Rosis,Senior Engineer,2000-06-23,9999-01-01,1965-01-15
434845,Takushi,Skogmar,Staff,1985-06-07,9999-01-01,1965-01-11
435181,Kazuhide,Fiutem,Senior Staff,1998-05-10,9999-01-01,1965-01-16
435042,Brigham,Borstler,Staff,1995-10-09,9999-01-01,1965-01-10
435060,Moie,Lieblein,Staff,1996-07-12,9999-01-01,1965-01-16
435181,Kazuhide,Fiutem,Staff,1992-05-10,9999-01-01,1965-01-16
435370,Conal,Basart,Senior Staff,1991-05-17,9999-01-01,1965-01-16
435289,Feixiong,Schurmann,Senior Staff,1993-02-14,9999-01-01,1965-01-04
435289,Feixiong,Schurmann,Staff,1987-02-15,9999-01-01,1965-01-04
435305,Berthier,Pramanik,Senior Staff,1999-01-23,9999-01-01,1965-01-21
435305,Berthier,Pramanik,Staff,1993-01-23,9999-01-01,1965-01-21
435774,Olivera,Bharadwaj,Senior Staff,2001-04-01,9999-01-01,1965-01-09
435588,Genta,Pepe,Senior Staff,2002-04-12,9999-01-01,1965-01-29
435588,Genta,Pepe,Staff,1994-04-12,9999-01-01,1965-01-29
435602,Dietrich,Kranzdorf,Senior Staff,2001-10-04,9999-01-01,1965-01-29
435602,Dietrich,Kranzdorf,Staff,1992-10-04,9999-01-01,1965-01-29
435791,Hercules,Speer,Engineer,1994-03-07,9999-01-01,1965-01-07
435791,Hercules,Speer,Senior Engineer,1999-03-07,9999-01-01,1965-01-07
435774,Olivera,Bharadwaj,Staff,1992-04-01,9999-01-01,1965-01-09
436558,Subir,Greibach,Senior Engineer,1992-05-24,9999-01-01,1965-01-08
436797,Ohad,Henders,Senior Staff,1996-11-02,9999-01-01,1965-01-24
436797,Ohad,Henders,Staff,1990-11-03,9999-01-01,1965-01-24
436827,Wojceich,Limongiello,Senior Staff,1988-03-10,9999-01-01,1965-01-30
436915,Feixiong,Haraldson,Staff,1998-10-11,9999-01-01,1965-01-13
437276,Dines,DeMori,Senior Staff,1994-12-07,9999-01-01,1965-01-17
437276,Dines,DeMori,Staff,1987-12-07,9999-01-01,1965-01-17
437870,Kerhong,Lorho,Staff,1995-06-18,9999-01-01,1965-01-07
437369,Kazuhide,Biran,Senior Staff,1995-01-25,9999-01-01,1965-02-01
437395,Sumant,Thambidurai,Senior Staff,2000-01-02,9999-01-01,1965-01-21
437395,Sumant,Thambidurai,Staff,1994-01-02,9999-01-01,1965-01-21
437724,Erez,Luft,Staff,1994-12-14,9999-01-01,1965-01-17
438557,Lidong,Swist,Engineer,1999-09-16,9999-01-01,1965-01-30
438038,Lena,Giaccio,Senior Staff,1999-03-17,9999-01-01,1965-01-01
438264,Rasikan,Barreiro,Senior Staff,2000-09-26,9999-01-01,1965-01-19
438264,Rasikan,Barreiro,Staff,1991-09-27,9999-01-01,1965-01-19
439377,Mari,Plessier,Senior Engineer,1997-07-04,9999-01-01,1965-01-28
440325,Douadi,Sullins,Senior Staff,1999-09-25,9999-01-01,1965-01-10
439905,Kousuke,Levasseur,Senior Staff,1996-03-15,9999-01-01,1965-01-03
439905,Kousuke,Levasseur,Staff,1990-03-16,9999-01-01,1965-01-03
439924,Gunilla,Kisuki,Senior Staff,2000-08-13,9999-01-01,1965-01-30
439924,Gunilla,Kisuki,Staff,1994-08-14,9999-01-01,1965-01-30
440870,Filipp,Hasham,Senior Staff,1999-07-11,9999-01-01,1965-01-01
440435,Sandeepan,Rosti,Senior Engineer,1991-11-26,9999-01-01,1965-01-03
440450,Tzvetan,Scharstein,Senior Staff,1999-06-16,9999-01-01,1965-01-16
440450,Tzvetan,Scharstein,Staff,1994-06-16,9999-01-01,1965-01-16
440870,Filipp,Hasham,Staff,1990-07-11,9999-01-01,1965-01-01
440937,Fabrizio,Usery,Senior Staff,1999-10-14,9999-01-01,1965-01-18
440937,Fabrizio,Usery,Staff,1992-10-13,9999-01-01,1965-01-18
441197,Miquel,Legleitner,Senior Staff,1993-06-28,9999-01-01,1965-01-18
441197,Miquel,Legleitner,Staff,1985-06-28,9999-01-01,1965-01-18
441536,Chinho,Collette,Senior Engineer,1990-08-07,9999-01-01,1965-01-10
441954,Leszek,Marchegay,Engineer,1999-06-13,9999-01-01,1965-01-03
441965,Claudi,Heijenga,Senior Staff,1994-08-30,9999-01-01,1965-01-12
441965,Claudi,Heijenga,Staff,1988-08-30,9999-01-01,1965-01-12
442002,Ravishankar,Baig,Senior Staff,2000-03-17,9999-01-01,1965-01-03
442002,Ravishankar,Baig,Staff,1992-03-17,9999-01-01,1965-01-03
442096,Martijn,DiGiano,Senior Engineer,1990-06-15,9999-01-01,1965-01-15
442312,Zengping,Cusworth,Engineer,1991-06-07,9999-01-01,1965-01-05
442312,Zengping,Cusworth,Senior Engineer,1997-06-06,9999-01-01,1965-01-05
442490,Navid,Luke,Engineer,1994-10-17,9999-01-01,1965-01-08
440642,Snehasis,Kalsbeek,Senior Staff,1997-01-05,9999-01-01,1965-01-14
440642,Snehasis,Kalsbeek,Staff,1988-01-06,9999-01-01,1965-01-14
443108,Christfried,Atrawala,Senior Staff,1990-07-13,9999-01-01,1965-01-14
442653,Mona,Hebden,Engineer,1995-10-20,9999-01-01,1965-01-04
442700,Siddarth,Masada,Staff,1997-08-11,9999-01-01,1965-01-06
442898,Aksel,Gire,Engineer,1999-06-27,9999-01-01,1965-01-07
443485,Marke,Klerer,Senior Staff,1990-04-14,9999-01-01,1965-01-23
443841,Shaw,Kading,Senior Staff,2000-07-16,9999-01-01,1965-01-08
443841,Shaw,Kading,Staff,1992-07-16,9999-01-01,1965-01-08
443873,Vatsa,Ramsay,Senior Staff,2002-02-04,9999-01-01,1965-01-20
443873,Vatsa,Ramsay,Staff,1994-02-04,9999-01-01,1965-01-20
444208,Irena,Cesareni,Senior Staff,1985-10-30,9999-01-01,1965-01-27
444070,Heping,Skrikant,Senior Staff,1999-11-27,9999-01-01,1965-01-15
444070,Heping,Skrikant,Staff,1990-11-27,9999-01-01,1965-01-15
444465,Prasadram,Bultermann,Senior Engineer,1997-08-29,9999-01-01,1965-01-13
444099,Kousuke,Worfolk,Senior Staff,1997-03-22,9999-01-01,1965-01-28
444099,Kousuke,Worfolk,Staff,1988-03-22,9999-01-01,1965-01-28
444487,Udi,Rullman,Senior Engineer,1994-04-09,9999-01-01,1965-01-03
445067,Eldridge,Kawashima,Engineer,1990-02-27,9999-01-01,1965-01-28
444643,Berna,Schonegge,Staff,1998-06-28,9999-01-01,1965-01-18
445067,Eldridge,Kawashima,Senior Engineer,1997-02-27,9999-01-01,1965-01-28
445152,Heping,Peac,Senior Staff,1992-03-20,9999-01-01,1965-01-09
445152,Heping,Peac,Staff,1985-03-20,9999-01-01,1965-01-09
445723,Gaurav,Roison,Senior Staff,1995-10-22,9999-01-01,1965-01-31
445226,Oscar,Baumann,Engineer,1987-01-22,9999-01-01,1965-01-01
445226,Oscar,Baumann,Senior Engineer,1996-01-22,9999-01-01,1965-01-01
445570,Van,Nations,Technique Leader,1986-08-11,9999-01-01,1965-01-25
445723,Gaurav,Roison,Staff,1986-10-22,9999-01-01,1965-01-31
445941,Masako,Dechter,Technique Leader,1985-09-25,9999-01-01,1965-01-11
445950,Ebru,Valtorta,Engineer,1992-12-09,9999-01-01,1965-01-23
445950,Ebru,Valtorta,Senior Engineer,1997-12-09,9999-01-01,1965-01-23
447018,Dannz,Miara,Engineer,1992-12-04,9999-01-01,1965-01-17
446121,Fay,Cochrane,Staff,1999-12-13,9999-01-01,1965-01-11
446306,Hercules,Kabayashi,Senior Engineer,1991-06-10,9999-01-01,1965-01-22
446424,DAIDA,Nooteboom,Engineer,1985-11-24,9999-01-01,1965-01-16
446424,DAIDA,Nooteboom,Senior Engineer,1992-11-24,9999-01-01,1965-01-16
446897,Takahiro,Dalton,Technique Leader,1992-09-30,9999-01-01,1965-01-22
446959,Aram,Passino,Senior Engineer,1995-01-28,9999-01-01,1965-01-29
447018,Dannz,Miara,Senior Engineer,2000-12-04,9999-01-01,1965-01-17
447135,Gennady,Rouquie,Senior Staff,1989-08-24,9999-01-01,1965-01-31
447232,Aleksander,Schaaf,Senior Staff,2001-05-25,9999-01-01,1965-01-22
447232,Aleksander,Schaaf,Staff,1995-05-26,9999-01-01,1965-01-22
447544,Stabislas,Kakkad,Senior Staff,1989-02-19,9999-01-01,1965-01-22
447613,Paris,Restivo,Engineer,1986-11-21,9999-01-01,1965-01-15
447613,Paris,Restivo,Senior Engineer,1991-11-21,9999-01-01,1965-01-15
447376,Kirk,Zongker,Staff,1999-12-10,9999-01-01,1965-01-07
447877,Make,Heuser,Engineer,1988-07-02,9999-01-01,1965-01-13
447877,Make,Heuser,Senior Engineer,1997-07-02,9999-01-01,1965-01-13
447931,Martijn,Jeong,Senior Staff,1999-12-14,9999-01-01,1965-01-11
447931,Martijn,Jeong,Staff,1990-12-14,9999-01-01,1965-01-11
447966,Kamakshi,Hebert,Engineer,1997-01-17,9999-01-01,1965-01-05
447999,Shiv,Vilarrasa,Engineer,1990-08-01,9999-01-01,1965-01-05
447999,Shiv,Vilarrasa,Senior Engineer,1995-08-01,9999-01-01,1965-01-05
447966,Kamakshi,Hebert,Senior Engineer,2002-01-17,9999-01-01,1965-01-05
447982,Shiv,Baezner,Engineer,1990-12-17,9999-01-01,1965-01-25
447982,Shiv,Baezner,Senior Engineer,1996-12-16,9999-01-01,1965-01-25
448900,Mart,Talmor,Staff,1999-05-11,9999-01-01,1965-01-16
448918,Chiradeep,Arlazarov,Engineer,1989-10-06,9999-01-01,1965-01-23
448769,Mong,Dichev,Technique Leader,1997-10-11,9999-01-01,1965-01-18
448918,Chiradeep,Arlazarov,Senior Engineer,1998-10-06,9999-01-01,1965-01-23
448994,Haldun,Syang,Staff,1997-02-11,9999-01-01,1965-01-12
449189,Jahangir,Bernatsky,Senior Staff,1995-09-30,9999-01-01,1965-01-30
449815,Fumitaka,Quittner,Senior Staff,1993-04-20,9999-01-01,1965-01-27
449815,Fumitaka,Quittner,Staff,1988-04-20,9999-01-01,1965-01-27
450309,Gill,Orlowska,Technique Leader,1986-12-25,9999-01-01,1965-01-08
449984,Hinrich,Perin,Engineer,1985-11-20,9999-01-01,1965-02-01
449984,Hinrich,Perin,Senior Engineer,1993-11-20,9999-01-01,1965-02-01
450184,Selwyn,Henseler,Senior Engineer,1993-03-09,9999-01-01,1965-01-11
450817,DAIDA,Frolund,Engineer,1987-07-17,9999-01-01,1965-01-10
450255,Udo,Waymire,Technique Leader,1986-06-14,9999-01-01,1965-01-31
450475,Saeed,Bahl,Senior Staff,1991-01-29,9999-01-01,1965-01-21
450888,Sedat,Rande,Senior Staff,2001-03-24,9999-01-01,1965-01-03
450888,Sedat,Rande,Staff,1995-03-25,9999-01-01,1965-01-03
450817,DAIDA,Frolund,Senior Engineer,1996-07-16,9999-01-01,1965-01-10
451272,Jacopo,Krohm,Engineer,1991-04-24,9999-01-01,1965-01-02
450934,Chanjung,Raoux,Engineer,1992-05-25,9999-01-01,1965-01-23
450934,Chanjung,Raoux,Senior Engineer,1998-05-25,9999-01-01,1965-01-23
450936,Yuriy,Ponthieu,Senior Staff,1996-12-10,9999-01-01,1965-01-18
450936,Yuriy,Ponthieu,Staff,1991-12-11,9999-01-01,1965-01-18
451272,Jacopo,Krohm,Senior Engineer,1997-04-23,9999-01-01,1965-01-02
451275,Bedrich,Isard,Senior Staff,1986-06-07,9999-01-01,1965-01-25
451253,Jaihie,Ozeri,Senior Staff,1997-06-20,9999-01-01,1965-01-15
451253,Jaihie,Ozeri,Staff,1991-06-21,9999-01-01,1965-01-15
451333,Radhika,Bonifati,Senior Staff,1995-03-11,9999-01-01,1965-01-15
452137,Subir,Miake,Engineer,1993-07-11,9999-01-01,1965-01-15
452137,Subir,Miake,Senior Engineer,2002-07-11,9999-01-01,1965-01-15
452206,Arra,Esposito,Staff,1994-11-03,9999-01-01,1965-01-22
452325,Taiji,Berstel,Engineer,1996-12-02,9999-01-01,1965-01-14
452325,Taiji,Berstel,Senior Engineer,2001-12-02,9999-01-01,1965-01-14
452347,Shigeichiro,Brattka,Senior Staff,2001-07-13,9999-01-01,1965-01-07
452347,Shigeichiro,Brattka,Staff,1996-07-13,9999-01-01,1965-01-07
452982,Lobel,Aloia,Senior Staff,1994-12-29,9999-01-01,1965-01-29
452365,Fei,Gadepally,Assistant Engineer,1988-11-13,9999-01-01,1965-01-05
452365,Fei,Gadepally,Engineer,1997-11-13,9999-01-01,1965-01-05
452956,Gou,Thombley,Senior Engineer,1987-04-09,9999-01-01,1965-01-17
453070,Aran,Rosenbaum,Senior Staff,2000-04-24,9999-01-01,1965-01-06
452957,Alair,Nanard,Staff,1996-02-10,9999-01-01,1965-01-03
453154,Gao,Lally,Staff,1996-03-01,9999-01-01,1965-01-03
453070,Aran,Rosenbaum,Staff,1991-04-25,9999-01-01,1965-01-06
453644,Berni,Takkinen,Senior Staff,1997-06-08,9999-01-01,1965-01-07
453688,Chinya,Leslie,Engineer,1995-10-28,9999-01-01,1965-01-24
453723,Arne,Kohling,Engineer,1985-12-13,9999-01-01,1965-01-15
453723,Arne,Kohling,Senior Engineer,1993-12-13,9999-01-01,1965-01-15
